bet_id,created_at,turnover,payout_multiplier,user_id,game_name
EZVVNIBB098526,11/7/2021 20:45:00,78.29,236.28,391,Sweet mint
NIPZLDRR218726,11/7/2021 20:46:00,111.24,214.11,391,Sweet mint
ETGUWJEG513644,11/7/2021 20:46:00,98.17,0,391,Rainbow candy
SPNPKMSA587158,11/7/2021 20:47:00,53.84,0,391,Sugar 1000
NAUBUHRH813259,11/7/2021 20:47:00,100.29,12.25,391,Rainbow candy
FUUGDWRI081587,11/7/2021 20:47:00,72.91,0,391,Sweet mint
XAQPUONP752230,11/7/2021 20:49:00,114.7,6.83,391,Sweet mint
LAEODBXR204470,11/7/2021 20:49:00,91.92,0,391,Sugar 1000
ZQXKJKSN969149,11/7/2021 20:50:00,39.52,0,391,Sugar 1000
VWQLAHTU214546,11/7/2021 20:52:00,123.12,0,391,Sweet mint
CIJSJBHD248069,11/7/2021 20:54:00,42.26,247.85,391,Sweet mint
AZCGABPT022130,11/7/2021 20:54:00,26.67,63,391,Sweet mint
IDSFZMLM707445,11/7/2021 20:55:00,28.58,0,391,Sweet mint
XJMYPCCC479186,11/7/2021 20:56:00,62.87,3.04,391,Sweet mint
HKBOXMOL405994,11/7/2021 20:58:00,62,0,391,Sugar 1000
LCXJPOZG112752,11/7/2021 20:59:00,29.37,0,391,Sugar 1000
XKFRYEPL127626,11/7/2021 20:59:00,135.89,0,391,Sweet mint
AYUHZECC955881,11/7/2021 21:01:00,56.95,0,391,Rainbow candy
UNVBYRMS082987,11/7/2021 21:03:00,112.43,0,391,Rainbow candy
QXWYVEKQ209113,11/7/2021 21:04:00,80.49,0,391,Sweet mint
AWKXHOZD788259,11/7/2021 21:04:00,122.86,0,391,Rainbow candy
MWXWAPFI176671,11/7/2021 21:05:00,5.76,70.5,391,Rainbow candy
OQZSKBXJ039585,11/7/2021 21:06:00,0.79,0,391,Rainbow candy
WRECWQPE177733,11/7/2021 21:07:00,142.42,0,391,Rainbow candy
EIFXBVNH869141,11/7/2021 21:08:00,77.44,22.82,391,Sugar 1000
NLGBRNIP715747,11/7/2021 21:09:00,9.77,31.46,391,Sweet mint
EEYUXIMY056523,11/7/2021 21:10:00,66.58,0,391,Sugar 1000
YLSAVKKO770033,11/7/2021 21:11:00,71.47,192.97,391,Rainbow candy
BCOFUIFM998449,11/7/2021 21:11:00,105.31,0,391,Sugar 1000
QBKEJYAP205541,11/7/2021 21:13:00,125.27,0,391,Sweet mint
JDGJALYN463139,11/7/2021 21:13:00,40.32,91.18,391,Sweet mint
PQNUXMEE951257,11/7/2021 21:14:00,94.86,0,391,Sugar 1000
ZDVZENLP052243,11/7/2021 21:14:00,142.32,8.43,391,Rainbow candy
FQRVEJWV034056,11/7/2021 21:14:00,97.09,0,391,Rainbow candy
VGCUAAVT203330,11/7/2021 21:16:00,20.26,25.02,391,Sugar 1000
ETKRRLOZ977738,11/7/2021 21:17:00,41.13,95.67,391,Rainbow candy
KRTWWZCX643534,11/7/2021 21:18:00,20.61,218.41,391,Sweet mint
WSLGMDDC440931,11/7/2021 21:18:00,40.64,43.21,391,Sweet mint
PYFBVOVQ067610,11/7/2021 21:18:00,43.84,0,391,Sweet mint
FELHCPDE889151,11/7/2021 21:20:00,17.28,0,391,Sweet mint
PZSPGAKZ896302,11/7/2021 21:20:00,147.43,0,391,Sweet mint
OSAEORAP310312,11/7/2021 21:20:00,109.01,0,391,Sugar 1000
SZAWKFTL120168,11/7/2021 21:21:00,76.35,0,391,Sugar 1000
AFIZVKGT684829,11/7/2021 21:21:00,53.24,0,391,Sweet mint
CMPPQQED428780,1/3/2022 17:57:00,147.44,232.78,391,Sweet mint
REVKONSN846770,1/3/2022 17:59:00,67.92,0,391,Sweet mint
YBQUKCIC779339,1/3/2022 18:00:00,11.69,0,391,Rainbow candy
FVMWYTAG596760,1/3/2022 18:01:00,21.59,0,391,Sweet mint
CSTWNTDB552227,1/3/2022 18:02:00,130.76,0,391,Sugar 1000
FUOPLEKS869208,1/3/2022 18:02:00,114.58,0,391,Rainbow candy
HWFUIJRW131924,1/3/2022 18:04:00,111.89,0,391,Rainbow candy
SDUZHLNV289330,1/3/2022 18:06:00,56.32,103.11,391,Rainbow candy
YEDRVTPL785755,1/3/2022 18:07:00,78.49,0,391,Sugar 1000
WDQLBQMB411796,1/3/2022 18:08:00,128.41,0,391,Sugar 1000
NCDELCCB104623,1/3/2022 18:08:00,25.19,0,391,Sweet mint
JBBVMAHT789613,1/3/2022 18:10:00,97.67,0,391,Rainbow candy
SSNQDAZY637095,1/3/2022 18:11:00,45.35,98.07,391,Rainbow candy
JMCGRNWK382933,1/3/2022 18:11:00,145.54,0,391,Sugar 1000
PLNBNYEY484581,1/3/2022 18:12:00,141.47,0,391,Rainbow candy
IXYKJDQJ579262,1/3/2022 18:13:00,34.73,78.25,391,Sweet mint
BUNOINNM078805,1/3/2022 18:15:00,2.93,0,391,Rainbow candy
NEMDZHVP637833,1/3/2022 18:15:00,127.23,0,391,Sugar 1000
DQBVEFTW648385,1/3/2022 18:17:00,26.83,0,391,Rainbow candy
ECCJWAOZ121890,1/3/2022 18:18:00,69.79,10.68,391,Rainbow candy
LQOCRAMH154546,1/3/2022 18:19:00,52.55,0,391,Rainbow candy
VGBTORKV437630,1/3/2022 18:20:00,29.17,0,391,Rainbow candy
MNEKEGCP681869,1/3/2022 18:21:00,82.66,0,391,Rainbow candy
AKVFVNAL139327,1/3/2022 18:22:00,60.28,103.69,391,Sweet mint
OPSLWLIB580546,1/3/2022 18:23:00,50.61,104.03,391,Sugar 1000
VCJERGLU097614,1/3/2022 18:24:00,75.7,0,391,Sugar 1000
EMRJHFKK978079,1/3/2022 18:25:00,96.77,0,391,Rainbow candy
QIKDVPMB068566,1/3/2022 18:26:00,16.6,234.81,391,Sweet mint
ALVNMNIE329633,1/3/2022 18:28:00,70.26,158.44,391,Sweet mint
QSAHLBSF871518,1/3/2022 18:30:00,124.32,0,391,Sweet mint
OALOIDZH862752,1/3/2022 18:30:00,34.86,172.02,391,Sugar 1000
ARLJCZPY175585,1/3/2022 18:31:00,140.53,115.32,391,Sugar 1000
PZSVSFLO915437,1/3/2022 18:32:00,56.51,49.33,391,Sweet mint
BKHRGQHX826516,1/3/2022 18:33:00,13.28,104.14,391,Rainbow candy
PFYQLEMH670301,1/3/2022 18:34:00,147.68,203.9,391,Rainbow candy
RHJBIBTA027210,1/3/2022 18:36:00,92.22,0,391,Sweet mint
PQDCDZYK389848,1/3/2022 18:36:00,46.64,0,391,Sugar 1000
BQCAOYXA937433,1/3/2022 18:37:00,118.66,0,391,Sugar 1000
RTWHGQCY408445,1/3/2022 18:37:00,67.21,172.99,391,Sweet mint
OLVTGIDV602971,1/3/2022 18:39:00,109.27,0,391,Sugar 1000
IYYXVSRA347642,1/3/2022 18:40:00,52.94,80.34,391,Rainbow candy
RXSONPOB872654,1/3/2022 18:42:00,29.73,241.74,391,Sweet mint
KGBHMCPN666832,1/3/2022 18:43:00,11.08,0,391,Sweet mint
XREKOVTR135977,1/3/2022 18:44:00,110.64,0,391,Sweet mint
FUQAGGZV125505,1/3/2022 18:45:00,16.97,0,391,Sweet mint
OVXZOFBZ731751,1/3/2022 18:47:00,19.37,0,391,Rainbow candy
TQQBJTMQ445893,1/3/2022 18:48:00,95.5,0,391,Sweet mint
TATLWLYH502508,1/3/2022 18:48:00,142.57,0,391,Sugar 1000
REGPSYPE714860,1/3/2022 18:49:00,127.76,25.57,391,Sweet mint
RUQARXBV137956,1/3/2022 18:50:00,43.34,211.16,391,Rainbow candy
CNVAARGY758628,1/3/2022 18:52:00,125.53,0,391,Sweet mint
AMLSMZJP468843,1/3/2022 18:52:00,61.44,0,391,Rainbow candy
CWWSOZSE500828,1/3/2022 18:53:00,60.81,0,391,Sweet mint
KHZQMHCM583306,1/3/2022 18:55:00,99.04,0,391,Sugar 1000
TVWWRWDK285325,1/3/2022 18:56:00,45.7,0,391,Sugar 1000
PRVUNZYK089525,1/3/2022 18:57:00,16.01,0,391,Sweet mint
UOADTCXM264732,1/3/2022 18:58:00,112.62,0,391,Rainbow candy
SNPXCURY068425,1/3/2022 18:59:00,65.79,0,391,Sugar 1000
VFEOHONL864980,1/3/2022 18:59:00,110.49,0,391,Rainbow candy
EVPAGCIS316170,1/3/2022 19:00:00,39.53,0,391,Sugar 1000
TNGEVPOA581233,1/3/2022 19:02:00,19.99,190.72,391,Rainbow candy
IDQRYEXP692466,1/3/2022 19:04:00,72.34,226.1,391,Sugar 1000
GHWVOUDA311753,1/3/2022 19:06:00,7.39,0,391,Sweet mint
HPOUPFBM594289,1/3/2022 19:07:00,62.3,68.16,391,Sugar 1000
ZBYUIINO922405,1/3/2022 19:09:00,112.91,0,391,Sugar 1000
WGJUAPIK597921,1/3/2022 19:10:00,35.22,0,391,Rainbow candy
UASESJGN310258,1/3/2022 19:12:00,57.64,237.33,391,Sweet mint
TPEQLUFA559729,1/3/2022 19:13:00,5.21,0,391,Rainbow candy
CJNIDOAU060841,1/3/2022 19:13:00,136.6,0,391,Rainbow candy
ASCOSKIY941856,1/3/2022 19:15:00,97.34,244.64,391,Sweet mint
DOHSDUSE490066,1/3/2022 19:16:00,7.92,0,391,Rainbow candy
UZOPXAEU919325,1/3/2022 19:17:00,148.19,0,391,Sugar 1000
FEWKMQFE604718,1/3/2022 19:19:00,121.97,0,391,Sugar 1000
FXLMRZXD204974,1/3/2022 19:21:00,120.49,0,391,Sweet mint
LQSGEGNB121409,1/3/2022 19:21:00,96.8,0,391,Sweet mint
LZQPHEDQ579076,1/3/2022 19:23:00,39.2,29.64,391,Sweet mint
FJHOKEYQ430991,1/3/2022 19:24:00,11.8,0,391,Sugar 1000
YWZCJCKL087231,1/3/2022 19:26:00,7.65,33.04,391,Sugar 1000
BKITXXCG101400,1/3/2022 19:26:00,149.7,0,391,Sugar 1000
LAGYEIAY452202,1/3/2022 19:27:00,5.54,0,391,Sweet mint
EERDVQQW052772,1/3/2022 19:27:00,97.59,0,391,Sugar 1000
QYMUEGYE314914,1/3/2022 19:29:00,38.89,0,391,Sweet mint
MVSOJZLM354106,1/3/2022 19:31:00,115.11,0,391,Sugar 1000
WGLICXPM567463,1/3/2022 19:32:00,118.45,122.19,391,Sugar 1000
MECQTONX714058,1/3/2022 19:33:00,27.58,0,391,Sugar 1000
QPIKEFPP096423,1/3/2022 19:35:00,50.67,185.01,391,Sweet mint
VBWQURGF221173,1/3/2022 19:36:00,62.71,0,391,Rainbow candy
EHRYQTZU552503,1/3/2022 19:38:00,52.74,0,391,Rainbow candy
KPAEAPXP501005,1/3/2022 19:39:00,51.6,0,391,Sugar 1000
QAKQWDJL520495,1/3/2022 19:41:00,85.76,21.2,391,Sugar 1000
OQNBFDVF401036,1/3/2022 19:41:00,46.7,106.8,391,Sugar 1000
TUVMSPER659754,1/3/2022 19:43:00,31.04,0,391,Sweet mint
NUNZOCSH510612,1/3/2022 19:45:00,38.93,0,391,Rainbow candy
UGXZTFHF390084,1/3/2022 19:45:00,42.66,0,391,Sugar 1000
QPICXSQW501665,1/3/2022 19:46:00,27.1,21.92,391,Rainbow candy
UFFTDTES425107,1/3/2022 19:47:00,24.76,0,391,Sugar 1000
NPCIHSKS063888,1/3/2022 19:49:00,136.64,0,391,Sweet mint
CKTELUTO300685,1/3/2022 19:50:00,92.56,0,391,Rainbow candy
TRCYDXFH760673,1/3/2022 19:52:00,91.45,0,391,Rainbow candy
YEXTEDPX585426,1/3/2022 19:52:00,103.05,0,391,Sweet mint
ZEQIXEOH276609,1/3/2022 19:52:00,112.59,0,391,Sugar 1000
TJZMXWLJ410274,1/3/2022 19:54:00,79.92,0,391,Sweet mint
VHFAOXIN428133,1/3/2022 19:54:00,92.02,0,391,Sweet mint
XMYZZNAO295036,1/3/2022 19:56:00,34.09,0,391,Sweet mint
RGZDJAZN950289,1/3/2022 19:56:00,104.28,0,391,Sweet mint
MZGSOBFZ538741,1/3/2022 19:57:00,128.8,0,391,Rainbow candy
TCLFQYGR274658,1/3/2022 19:57:00,59.52,0,391,Sweet mint
ANJQMSLQ877661,1/3/2022 19:59:00,64.12,0,391,Sweet mint
CPOCIGGT992438,1/3/2022 19:59:00,85.1,0,391,Sugar 1000
FRQFGEOV465208,1/3/2022 20:00:00,43.66,0,391,Sugar 1000
STSUFUUO498273,1/3/2022 20:01:00,133.11,0,391,Sweet mint
JLJGWSFJ988317,1/3/2022 20:01:00,145.74,0,391,Rainbow candy
KTJIWRSK797283,1/3/2022 20:03:00,14.55,73.36,391,Rainbow candy
VFVEYLGI039513,1/3/2022 20:03:00,87.35,131.9,391,Rainbow candy
JPJCYAXG530835,1/3/2022 20:04:00,133.21,0,391,Sugar 1000
OROZMRVS386479,1/3/2022 20:05:00,118.06,0,391,Sugar 1000
DFVXCCSP429139,1/3/2022 20:05:00,143.92,0,391,Sweet mint
WAMHKFZF240563,1/3/2022 20:06:00,5.38,28.71,391,Sugar 1000
VNPLXQWM152434,1/3/2022 20:06:00,125.96,56.8,391,Sugar 1000
JDCLOGEA344730,1/3/2022 20:07:00,62.71,0,391,Sugar 1000
SKLMDTEM680685,1/3/2022 20:07:00,111.7,0,391,Rainbow candy
RXPGLHMA019932,1/3/2022 20:08:00,14.86,0,391,Rainbow candy
MJOEMZTM001915,1/3/2022 20:10:00,103.77,0,391,Rainbow candy
PURNNHNL911950,1/3/2022 20:11:00,134.74,0,391,Rainbow candy
XHWQJZPB386265,1/3/2022 20:11:00,80.97,49.5,391,Rainbow candy
JYJGTYBK843140,1/3/2022 20:13:00,66.68,0,391,Sugar 1000
FLMRVXSO510581,1/3/2022 20:13:00,99.79,0,391,Sweet mint
OBCKJURW250507,1/3/2022 20:14:00,109.94,0,391,Rainbow candy
RATOYPQM042773,1/3/2022 20:14:00,94.9,0,391,Sweet mint
SPKHOADH453146,1/3/2022 20:14:00,60.16,0,391,Rainbow candy
VCTYSBSL472405,22/2/2022 15:20,6.71,0,391,Rainbow candy
CFRYBXSO066119,22/2/2022 15:22,122.7,220.51,391,Rainbow candy
VHWRTQEB468185,22/2/2022 15:22,111.12,0,391,Sweet mint
FKONQJHV633317,22/2/2022 15:24,51.41,84.05,391,Sugar 1000
OQNUKFQT513582,22/2/2022 15:24,51.38,102.54,391,Sugar 1000
UUXBSTQU024620,22/2/2022 15:26,47.29,11.38,391,Sugar 1000
GDMWONUK328158,22/2/2022 15:27,46.61,0,391,Sugar 1000
STDKQMNL688706,22/2/2022 15:28,1.78,0,391,Rainbow candy
FUQEJXXJ469885,22/2/2022 15:29,14.08,160.67,391,Rainbow candy
IMHWADBZ353006,22/2/2022 15:30,63.67,76.09,391,Sugar 1000
XXNTKERY551007,22/2/2022 15:31,8.21,11.43,391,Sweet mint
KAMCANWP644764,22/2/2022 15:32,70.07,178.69,391,Sweet mint
QJAEKHUV377142,22/2/2022 15:32,98.61,105.89,391,Rainbow candy
VVJJEKRH855694,22/2/2022 15:34,116.97,89.8,391,Rainbow candy
KXYPYZTX736124,22/2/2022 15:35,46.46,133.5,391,Rainbow candy
YFFVIPFI538185,22/2/2022 15:35,136.08,0,391,Sweet mint
LPXTLKVZ616302,22/2/2022 15:35,43.2,0,391,Rainbow candy
NKBSLCPH311622,22/2/2022 15:36,61.77,0,391,Rainbow candy
UNDZZIZX267223,22/2/2022 15:36,109.11,175.55,391,Sweet mint
WWFWOZFT012819,22/2/2022 15:37,39.87,0,391,Sugar 1000
AQHUAYWT684546,22/2/2022 15:39,57.08,0,391,Sugar 1000
AGQMREXJ464741,22/2/2022 15:39,136.78,0,391,Sugar 1000
LDYBQVRM340315,22/2/2022 15:41,96.9,0,391,Sweet mint
DJNKELLS978811,22/2/2022 15:42,48.41,0,391,Sugar 1000
QILGDZON803867,22/2/2022 15:42,96.03,0,391,Sweet mint
LEKQGHYZ133023,22/2/2022 15:44,33.02,87.7,391,Sugar 1000
QTKXQVNT978758,22/2/2022 15:46,90.88,0,391,Rainbow candy
QAMOEADL484075,22/2/2022 15:46,42.3,0,391,Sugar 1000
HRMUCKWZ919173,22/2/2022 15:48,104.57,0,391,Rainbow candy
DZZMLFOA409175,22/2/2022 15:49,138.38,0,391,Sweet mint
SPUGOVJM684186,22/2/2022 15:51,66.4,0,391,Sweet mint
UHMUCOWW963413,22/2/2022 15:52,82.36,0,391,Sugar 1000
UKXDUSQG315880,22/2/2022 15:53,7.45,0,391,Sugar 1000
UTTJVPTB233573,22/2/2022 15:53,37.3,0,391,Sweet mint
VADQDECK403867,22/2/2022 15:55,115.75,0,391,Sweet mint
VUYXAXWE957003,22/2/2022 15:57,119.03,0,391,Rainbow candy
OGWPGMVM689907,22/2/2022 15:58,74.98,0,391,Sugar 1000
BLJFRLSX574087,22/2/2022 16:00,70.45,0,391,Sweet mint
JKWENPAQ277075,22/2/2022 16:01,118.54,0,391,Rainbow candy
GRARHEFJ057991,22/2/2022 16:03,109.92,0,391,Sugar 1000
MFAJHZLN398751,22/2/2022 16:04,139.76,0,391,Rainbow candy
KDNTRAZL665344,22/2/2022 16:05,26.3,0,391,Sweet mint
GRZRQWYX063110,22/2/2022 16:06,63.79,0,391,Sweet mint
KWFCJCMB172348,22/2/2022 16:08,107.83,0,391,Rainbow candy
PMGJMSDT879666,22/2/2022 16:09,108.53,0,391,Sweet mint
OLLQPWPQ468711,22/2/2022 16:09,136.82,0,391,Sugar 1000
PGINTMUW603258,22/2/2022 16:09,148.87,200.34,391,Sweet mint
KQYLBOYM439720,22/2/2022 16:11,43.54,2.13,391,Sugar 1000
PFYPJBYO096188,22/2/2022 16:12,111.49,0,391,Sugar 1000
EGOIKPTD111336,22/2/2022 16:13,37.48,0,391,Sugar 1000
FBJLTSXO408139,22/2/2022 16:14,76.5,0,391,Rainbow candy
FLVMUPBJ265292,22/2/2022 16:15,91.12,0,391,Sweet mint
HLFXDGYH948080,22/2/2022 16:16,35.76,0,391,Rainbow candy
YGHFWLIA419511,22/2/2022 16:17,100.05,0,391,Rainbow candy
ZVTBMTUS253932,22/2/2022 16:17,62.3,0,391,Rainbow candy
MVQWELWY901529,22/2/2022 16:18,6.2,124.61,391,Rainbow candy
QUCSQVBE842008,22/2/2022 16:19,59.4,0,391,Sugar 1000
ECUNBWNL355557,22/2/2022 16:20,64.17,0,391,Sugar 1000
URPEHPVE330930,22/2/2022 16:21,97.75,0,391,Sweet mint
UAFCQIBU782515,22/2/2022 16:22,130.2,0,391,Sugar 1000
SCTEEHOA150365,22/2/2022 16:24,149.86,149.65,391,Sugar 1000
EXROYLTV640400,22/2/2022 16:24,118.97,225.16,391,Rainbow candy
JRRJLTWM282046,22/2/2022 16:26,30.3,0,391,Sweet mint
SJEDUSQX838334,22/2/2022 16:27,145.48,0,391,Rainbow candy
BBWIGNLA181904,22/2/2022 16:27,145.02,0,391,Sugar 1000
FMDIGFDY279488,22/2/2022 16:28,136.07,34.2,391,Rainbow candy
SXVSNFRN457462,22/2/2022 16:29,31.51,54.01,391,Rainbow candy
YULPBRZD227100,22/2/2022 16:30,116.84,148.02,391,Sweet mint
NFNXWWMZ008192,22/2/2022 16:32,115.39,72.69,391,Sweet mint
RLOQVSVC642272,22/2/2022 16:32,37.55,246.89,391,Rainbow candy
UCVPSCHC766256,22/2/2022 16:33,137.52,0,391,Rainbow candy
NADXVAHL852473,22/2/2022 16:34,58.93,0,391,Sweet mint
MKHJCWER125707,22/2/2022 16:35,10.92,22.15,391,Sweet mint
EAMLJUNJ833755,22/2/2022 16:36,134.15,0,391,Sugar 1000
DYVBLPOX263505,22/2/2022 16:37,85.36,0,391,Rainbow candy
GAPLRAFE523521,22/2/2022 16:39,50.72,234.02,391,Sugar 1000
QLIOTNYX325979,22/2/2022 16:40,5.08,195.19,391,Sweet mint
PHJQHFUJ916475,22/2/2022 16:41,54.42,0,391,Rainbow candy
LDBMYWKO670012,22/2/2022 16:41,81.99,0,391,Sweet mint
GBFLTPAR308455,22/2/2022 16:42,71.82,0,391,Rainbow candy
CZSWFQSF960848,22/2/2022 16:43,96.48,242.41,391,Sweet mint
EODFBUSU326916,22/2/2022 16:45,120.08,0,391,Rainbow candy
NRXFNPDC201699,22/2/2022 16:45,121.59,64,391,Sweet mint
HAVDMDFR770656,22/2/2022 16:47,122.39,60.87,391,Rainbow candy
JBHPTBYE822221,22/2/2022 16:49,115.09,0,391,Rainbow candy
NABWEICT658634,22/2/2022 16:49,111.51,0,391,Sweet mint
JXJRGYZA461433,22/2/2022 16:50,4.62,38.83,391,Rainbow candy
BUFIFRAL106064,22/2/2022 16:52,35.14,0,391,Sugar 1000
BWMKPGBX803627,22/2/2022 16:53,30.54,0,391,Sweet mint
JVKUTDUF137509,22/2/2022 16:54,35.03,0,391,Sugar 1000
CVCMFTGY620902,22/2/2022 16:56,92.49,0,391,Sweet mint
YSRMIAGM835974,22/2/2022 16:56,148.87,108.92,391,Rainbow candy
RMVFHFCO070738,22/2/2022 16:57,110.04,0,391,Sugar 1000
QNOPUWXH827643,22/2/2022 16:59,114.33,0,391,Sweet mint
SVUYEQVT870086,22/2/2022 17:01,144.77,0,391,Sugar 1000
VGDOJMKH951279,22/2/2022 17:01,19.31,2.76,391,Sugar 1000
STOQSTNI817974,22/2/2022 17:02,91.28,0,391,Rainbow candy
MLBSVMFG626385,22/2/2022 17:03,13.04,0,391,Rainbow candy
ICWMQBIK362801,22/2/2022 17:05,110.45,0,391,Sweet mint
EVPDHTDL565010,22/2/2022 17:06,9.04,0,391,Sugar 1000
ZTTMRYSS963603,22/2/2022 17:07,49.36,0,391,Sugar 1000
OAAGAZSA797711,22/2/2022 17:08,80.43,0,391,Rainbow candy
GHCXVDZQ721275,22/2/2022 17:10,95.07,0,391,Rainbow candy
CRWLMUJF534110,22/2/2022 17:11,122.5,0,391,Sugar 1000
GGNDGFXB366563,22/2/2022 17:12,42.3,0,391,Sugar 1000
JDDPXMAZ214120,22/2/2022 17:13,34.2,26.79,391,Rainbow candy
LUJSNJRO224162,22/2/2022 17:14,149.77,0,391,Sugar 1000
LGBNGCVG674735,22/2/2022 17:16,68.55,0,391,Sweet mint
WHFHAIGA723263,22/2/2022 17:17,77.49,0,391,Sweet mint
WGOGQHZI669218,22/2/2022 17:17,69.77,0,391,Sweet mint
KSYAMFEG432838,22/2/2022 17:18,133.32,0,391,Sugar 1000
DBYSUGZB739448,22/2/2022 17:20,11.09,0,391,Rainbow candy
NRZYPYEY464040,22/2/2022 17:20,57.49,0,391,Sugar 1000
XVQHMIVI902660,22/2/2022 17:20,126.89,0,391,Sugar 1000
GSLGZFVK953420,22/2/2022 17:22,86.83,42.12,391,Sweet mint
UNSLNPYR474120,22/2/2022 17:22,88.38,121.06,391,Sweet mint
SYWMXIFD689930,22/2/2022 17:23,77.96,0,391,Sweet mint
NZOBZFTD202061,22/2/2022 17:24,73.87,0,391,Sugar 1000
VRABFRLA663720,22/2/2022 17:25,19.15,0,391,Rainbow candy
HWNLZWND287872,22/2/2022 17:26,12.2,240.18,391,Sugar 1000
CNQIJOQT962171,22/2/2022 17:28,127.79,0,391,Rainbow candy
VIFCVQNK310213,22/2/2022 17:30,115.73,0,391,Sugar 1000
NSBIASVY977841,22/2/2022 17:31,132.78,0,391,Rainbow candy
EFFQIYSW902990,22/2/2022 17:32,23.22,0,391,Rainbow candy
SMRDYODB925788,22/2/2022 17:34,126.91,0,391,Sugar 1000
EEYRWYEW241263,22/2/2022 17:36,116.15,0,391,Sweet mint
GVQPNLKD966002,22/2/2022 17:37,13.37,162.63,391,Rainbow candy
HEPWUXLQ143115,22/2/2022 17:38,110.86,0,391,Sweet mint
RJAOQTPS359027,22/2/2022 17:39,60.54,80.21,391,Rainbow candy
YSJENYJO004111,22/2/2022 17:39,101.41,0,391,Rainbow candy
UKRBAEHO876330,22/2/2022 17:41,61.3,184.86,391,Rainbow candy
FHZUEFGA332229,22/2/2022 17:43,72,0,391,Rainbow candy
GVCZARYQ772004,22/2/2022 17:43,101.85,0,391,Sugar 1000
TBFMUXQW807846,22/2/2022 17:45,109.34,0,391,Sugar 1000
QJRINDTD090436,22/2/2022 17:45,49.87,0,391,Sweet mint
RQQBUQDR227914,22/2/2022 17:46,133.75,0,391,Sweet mint
ZTEDLUGC694819,22/2/2022 17:48,23.75,0,391,Rainbow candy
TRLGAMKQ805308,22/2/2022 17:49,141.08,0,391,Sugar 1000
QHDJMYIC722927,22/2/2022 17:50,15.16,0,391,Sugar 1000
RNHEOEXR034685,22/2/2022 17:51,103.5,0,391,Sweet mint
PTAAZQHU288045,22/2/2022 17:51,50.99,0,391,Sweet mint
IQOXUKHK088605,22/2/2022 17:52,65.12,0,391,Sugar 1000
DCTFHHSH280646,22/2/2022 17:53,119.07,0,391,Rainbow candy
RRQRBVTC904025,22/2/2022 17:54,89.43,0,391,Sweet mint
ERUJPSEL795827,22/2/2022 17:55,61.53,0,391,Sugar 1000
KTYZLHGW913462,22/2/2022 17:55,68.11,0,391,Sugar 1000
NBXCITUA263244,22/2/2022 17:56,80.84,87,391,Sweet mint
SKIQGTSL458774,22/2/2022 17:58,1.98,0,391,Sugar 1000
YMOVBFLL422291,22/2/2022 17:58,29.14,0,391,Sweet mint
QCHDVYMV850109,22/2/2022 17:59,133.5,78.28,391,Rainbow candy
NGUISWRX957362,22/2/2022 17:59,70.48,138.22,391,Sweet mint
IGYJIVXK813369,22/2/2022 18:01,24.65,0,391,Rainbow candy
QJJGTAOZ540518,22/2/2022 18:01,68.05,0,391,Sugar 1000
HUGFABCA228223,22/2/2022 18:02,42.26,0,391,Sweet mint
XQVTXXBY047738,22/2/2022 18:03,138.21,0,391,Sweet mint
ZMUXUDDS361665,22/2/2022 18:05,115.74,0,391,Sweet mint
ZZOUVWYP093430,22/2/2022 18:06,30.26,0,391,Sugar 1000
SDYHFDIV222227,22/2/2022 18:08,104.36,162.61,391,Sugar 1000
KFALAEFM447601,22/2/2022 18:09,16.44,0,391,Rainbow candy
BMRIRDOH770442,22/2/2022 18:10,42.69,153.67,391,Sweet mint
RDONFGGC684113,22/2/2022 18:12,96.1,0,391,Sugar 1000
WWMUOXPB481186,22/2/2022 18:14,108.28,0,391,Rainbow candy
TFOESATP506988,22/2/2022 18:15,113.09,0,391,Sweet mint
DXHILSTJ356480,22/2/2022 18:17,43.03,222.27,391,Sugar 1000
KTKOAAKU237936,22/2/2022 18:19,74.57,0,391,Rainbow candy
SNAFFEWS013042,22/2/2022 18:19,52.36,237.37,391,Rainbow candy
LMIYVRXG357971,22/2/2022 18:21,53.83,205.48,391,Sweet mint
AXMFGQHT895072,22/2/2022 18:21,85.41,0,391,Sweet mint
VQFVQYXB387068,22/2/2022 18:22,37.93,0,391,Sugar 1000
DIYLYCMC520170,22/2/2022 18:24,134.63,0,391,Sugar 1000
SRVKXECG301126,22/2/2022 18:25,127.37,203.34,391,Rainbow candy
SLJURCBQ360029,22/2/2022 18:26,24.45,16.04,391,Sugar 1000
VGMMSUDS974043,22/2/2022 18:27,102.9,0,391,Sweet mint
TQTWVJTX136313,22/2/2022 18:27,78.07,0,391,Sugar 1000
ZBFXFGJG186498,22/2/2022 18:28,144.89,0,391,Sweet mint
CKNLIGXC174753,22/2/2022 18:29,54.7,0,391,Sugar 1000
QIJZVWPP171493,22/2/2022 18:30,132.52,0,391,Sugar 1000
FSIMJCWC532301,22/2/2022 18:31,104.15,220.1,391,Sugar 1000
YIVTQUBH265491,22/2/2022 18:33,15.45,0,391,Sweet mint
KTQXHEYI891893,22/2/2022 18:33,11.47,0,391,Rainbow candy
UVUEIGCQ970160,22/2/2022 18:35,42.03,0,391,Sweet mint
TLQPDWJL278193,22/2/2022 18:37,53.68,0.45,391,Rainbow candy
QUTASCLM984256,22/2/2022 18:38,118,48.06,391,Sugar 1000
