transaction_id,currency_type,usd_value,deposited_date,deposited_time,user_id
3FO2HO1ZBF363078,crypto,36254.71,10/10/2023,0:14:16,483
FIIAATMJW4089437,crypto,13355.48,10/10/2023,0:27:21,483
QBBL62X9GI973237,fiat,10857.78,10/10/2023,1:30:23,483
VP1I2T72OG296477,fiat,30122.15,10/10/2023,1:40:43,483
ZGJC3PSXBH751195,fiat,54638.07,10/10/2023,1:58:52,483
NCJAX60W0T387904,fiat,22443.03,10/10/2023,2:11:05,483
28ZDKNHE6I358028,crypto,53267.21,10/10/2023,2:45:54,483
RB1SM6UNQE095982,crypto,306.73,10/10/2023,3:13:32,483
11YVTFJ7G4267256,crypto,32296.99,10/10/2023,4:44:25,483
OSGGVE27VS766489,crypto,46625.83,10/10/2023,4:53:46,483
J73935U2P9647415,crypto,50640.56,10/10/2023,4:56:09,483
1QL8Y82XAE434158,crypto,10756.38,10/10/2023,5:36:30,483
FQPBFJKYMI475555,fiat,41700.71,10/10/2023,6:08:31,483
DQ3EHMJ7TC164237,fiat,36347.65,10/10/2023,7:38:45,483
1WYEENDF4C910244,fiat,13178.97,10/10/2023,7:41:14,483
BWXAF4AU7R869874,fiat,27833.87,10/10/2023,8:00:57,483
H4N4ZFTRQ7929683,crypto,31886.41,10/10/2023,8:13:09,483
TQAVMWLZIO351740,fiat,74183.07,10/10/2023,8:42:12,483
ARQJBZ2NT2844940,crypto,68680.85,10/10/2023,9:07:14,483
F95XWC9BRX780450,fiat,34255.34,10/10/2023,9:12:08,483
WO9I3D2YLC690589,fiat,29955.21,10/10/2023,9:25:11,483
W7QCYX70ZY529352,fiat,69900.48,10/10/2023,9:54:03,483
JQDN34AY0Z805214,crypto,65717.94,10/10/2023,9:55:41,483
9EVDXFP8CP200741,crypto,45125.29,10/10/2023,10:15:59,483
M8ERXD950J649980,fiat,64188.94,10/10/2023,10:16:18,483
55GAX88PFV088660,crypto,30186.92,10/10/2023,10:16:59,483
ZJLBXDK848300105,fiat,46629.05,10/10/2023,10:29:14,483
ULTRJPA83A190163,fiat,1534.73,10/10/2023,10:30:12,483
5BLP46VSUI248239,crypto,17685.47,10/10/2023,10:48:13,483
3N9CYOZ0KE818035,crypto,28850.69,10/10/2023,11:16:05,483
2UD5LGIJ9M174969,crypto,12102.25,10/10/2023,11:36:55,483
QOCXR75U5B283379,fiat,40992.12,10/10/2023,11:57:06,483
6Y2K9VU4FQ616458,crypto,46449.98,10/10/2023,12:14:04,483
55XYQ3PSOI174570,crypto,24254.74,10/10/2023,14:02:34,483
I4Z44STEGH250959,fiat,36231.65,10/10/2023,14:45:56,483
CYWKFBZKZZ608941,fiat,70323.17,10/10/2023,15:01:43,483
XK2A396FI8329022,crypto,57970.32,10/10/2023,15:07:13,483
OXE0W9DSGK888640,crypto,56109.79,10/10/2023,15:17:00,483
QH4851A5KQ785904,fiat,18630.95,10/10/2023,15:42:15,483
HGFFQRLGNT780392,crypto,15708.27,10/10/2023,16:49:01,483
VO2KQ1LQ49583573,crypto,52435.03,10/10/2023,17:46:49,483
HLUK6KT2Q5887735,crypto,68235.52,10/10/2023,17:49:07,483
VLJD8XX2NZ986514,fiat,38332.61,10/10/2023,18:07:01,483
MEGRK0VAR8407016,fiat,17285.8,10/10/2023,18:16:22,483
2MJ8IHGB9G981824,fiat,68302.08,10/10/2023,19:52:42,483
3MP26WBHI6926911,crypto,69804.7,10/10/2023,20:28:00,483
TUFFW4AE5J128212,fiat,66175.52,10/10/2023,20:45:20,483
4IUABDSX3J663454,crypto,27008.22,10/10/2023,20:45:32,483
NPPDYZN0B7045730,crypto,70249.33,10/10/2023,21:13:19,483
D2X1JKZNAY014828,crypto,15512.08,10/10/2023,21:14:57,483
Y3Y7ZP8Y83896850,fiat,49978.16,10/10/2023,21:34:03,483
JSA7LX48XN682208,crypto,12498.45,10/10/2023,21:48:45,483
9LRLWQ2UUW687433,crypto,60275.8,10/10/2023,22:11:12,483
56AXRTCBII890248,crypto,36373.55,10/10/2023,22:54:24,483
8IE9ABEP15452616,fiat,31245.4,10/10/2023,23:01:05,483
NXNPBFWCYR259722,fiat,49350.08,10/10/2023,23:20:42,483
RVKLZ5Q04K915744,crypto,58239.11,11/10/2023,0:14:46,483
1FYGYA5PPY513463,crypto,31711.94,11/10/2023,0:29:26,483
34086YJPWC546365,crypto,51.94,11/10/2023,0:35:51,483
LOO43RDM1S439689,fiat,52888.22,11/10/2023,1:05:20,483
175BF8ZC0M150206,crypto,58952.4,11/10/2023,1:08:34,483
4WDVSY86PS759806,crypto,10212,11/10/2023,1:28:55,483
SO2IX55LQN816452,fiat,25519.31,11/10/2023,1:31:28,483
PYJG6GC58U657448,fiat,29796.64,11/10/2023,1:34:40,483
8YLOA5FIMT901891,crypto,8101.84,24/10/2023,13:02:41,483
APFH0Z8PLV497473,crypto,74175.56,3/11/2023,14:50:12,483
Q9TLXUCFCR521826,fiat,58528.08,10/12/2023,13:08:41,483
GU43SU38FR359031,crypto,45930.08,20/12/2023,17:46:48,483
DU6SXE40OY221600,fiat,45358.21,26/12/2023,3:04:12,483
MCPDNIHCWJ623515,crypto,34058,6/1/2024,4:55:34,483
7E2EWTQA6E157976,fiat,44410.39,4/2/2024,9:22:30,483
C700EY5W6E046516,crypto,70020.03,8/3/2024,6:27:51,483
CB2610CTKN157914,fiat,49994.56,16/3/2024,23:04:35,483
9QXRVGE2H5746810,fiat,43863.07,31/5/2024,21:23:47,483
8U52DA9BFA783256,crypto,52010.95,6/7/2024,7:16:57,483
U8OVM2HEX9438963,fiat,31536.92,20/7/2024,15:44:22,483
IBMTTF6Y6J294471,fiat,56488.04,18/8/2024,5:48:33,483
JJTW80P9BB474478,crypto,64446.92,27/9/2024,23:04:51,483
TM9RNXKZJ5312140,fiat,18384.62,4/12/2024,7:25:23,483
1PGVJGP81X187419,crypto,45447.54,13/1/2025,16:27:53,483
KO8YQLGZV3817281,fiat,47570.11,4/2/2025,9:54:14,483
MWE0R4OOYW528843,fiat,42836.97,14/3/2025,10:09:11,483
4WQJA3JJ2T413452,fiat,10696.96,28/3/2025,5:46:21,483
5NP5BSQ6TZ614825,crypto,17241.7,22/4/2025,23:53:43,483
7D0OFTTZYK308330,crypto,73579.56,24/5/2025,9:40:30,483
PHBN8YU348478764,fiat,49510.99,15/6/2025,4:17:48,483
UHA7KSV4AH897148,fiat,63916.58,12/9/2024,19:30:12,484
NCPD513FZC131597,crypto,63172.27,12/9/2024,19:47:55,484
WT0WU2S6P7285800,fiat,82014.42,12/9/2024,20:49:15,484
J8XLEGBP21014326,crypto,3446.93,12/9/2024,21:05:14,484
Q90JB05Y1W202761,crypto,8396.71,12/9/2024,21:12:39,484
WR9VBVLOO7333464,crypto,26178.46,12/9/2024,21:22:41,484
EOQA8VQDNC690909,crypto,19698.65,12/9/2024,21:39:15,484
WHJENDUP4X100227,crypto,55007.36,12/9/2024,21:45:54,484
RYRKCW83YR915188,fiat,70746.71,12/9/2024,21:51:34,484
SVILJLXXSF418555,fiat,1334.76,12/9/2024,22:09:33,484
ZB87CYIMO6582148,fiat,10348.29,12/9/2024,22:20:04,484
BJVBP8JTN9460208,crypto,48475.56,12/9/2024,22:21:10,484
9KHVTQC7DT110539,fiat,13508.48,12/9/2024,23:04:31,484
9OBJ4L6LY0767672,crypto,590.57,12/9/2024,23:27:23,484
BJFXLCL9EQ712339,fiat,34575.8,12/9/2024,23:39:32,484
OCKWQN6ULD031720,crypto,72535.36,13/9/2024,0:04:56,484
WS89LZYYQG826572,fiat,60575.94,13/9/2024,0:36:15,484
VPZZCBH6EQ808376,fiat,31017.97,13/9/2024,1:01:39,484
GDG2W39PVY408467,fiat,713.54,13/9/2024,1:19:21,484
TIY8A7AC6W507015,fiat,78799.81,13/9/2024,1:45:22,484
J1E9QCEQG6161801,crypto,65611.9,13/9/2024,2:04:34,484
D4LTJJSZ8B837171,fiat,77730.45,13/9/2024,3:13:36,484
LO2N8SSF8Y223207,fiat,87509.46,13/9/2024,3:30:40,484
150AF240NB440613,fiat,83196.49,13/9/2024,3:56:29,484
CIISYHDSXO977084,fiat,68350.24,13/9/2024,4:14:53,484
S58ZE8AJM2175280,crypto,85303.49,13/9/2024,4:28:12,484
5PMGH4JYTE438071,crypto,19229.24,13/9/2024,4:28:50,484
RNYAIIKIX0281763,fiat,59235.48,13/9/2024,5:42:19,484
1U2FJW54IA128721,crypto,54073.29,13/9/2024,5:58:41,484
U177YGTO6Y524462,fiat,31376.23,13/9/2024,6:03:16,484
2317EDSFNB214917,fiat,56303.18,13/9/2024,6:29:44,484
U7MI51A5HV296465,fiat,46756.7,13/9/2024,6:45:19,484
AE3W5S9IN0165695,fiat,63272.09,13/9/2024,7:17:35,484
REORKB6T15145726,crypto,33077.85,13/9/2024,7:36:05,484
M27RTYPJ0Y148089,fiat,66525.73,13/9/2024,7:36:13,484
TAOAFW1CU2162407,fiat,28527.9,13/9/2024,7:53:58,484
1BV3ESSC7G415335,crypto,55045.38,13/9/2024,8:21:09,484
IIY6T6L4TM355281,fiat,55476.48,13/9/2024,9:08:46,484
XAAN5F2CHS606352,fiat,80768.18,13/9/2024,9:43:35,484
977O5JXY3A827010,crypto,39157.48,13/9/2024,9:56:34,484
AFGTXGHADH270565,crypto,69546.67,13/9/2024,10:13:14,484
HWAALSZV1V757100,fiat,29575.57,13/9/2024,10:16:19,484
UFP754H4N0285532,fiat,33563.89,13/9/2024,10:28:03,484
VEAFDKWAYB677873,fiat,77448.22,13/9/2024,10:55:18,484
0U6LYKHMDB306002,fiat,41473.42,13/9/2024,10:58:05,484
15ECDVQOBQ759170,crypto,72879.7,13/9/2024,11:08:53,484
GFBT86ESBU451354,fiat,66817.17,13/9/2024,11:20:18,484
AETB0E330K056342,fiat,35335.75,13/9/2024,12:04:54,484
RS2C9U9RJR547119,fiat,50451.21,13/9/2024,12:15:07,484
1DGA7HXN6O356162,crypto,45359.44,13/9/2024,12:20:42,484
LBC4S384QG648806,fiat,63967.88,13/9/2024,12:23:00,484
CA1XUF23P0515240,fiat,55353.52,13/9/2024,13:43:04,484
4VJSH9AQTZ310068,fiat,56848.4,13/9/2024,13:47:47,484
MD3Y5IBTQ6663795,crypto,73154.61,13/9/2024,14:44:48,484
PJ9VS055SJ109435,crypto,73806.24,13/9/2024,14:53:59,484
3RXZU4QKXM348216,crypto,35920.04,13/9/2024,15:07:29,484
IZJX2P1FOP469045,crypto,61821.77,13/9/2024,15:10:07,484
PZFKF7DO01180239,crypto,78134.47,13/9/2024,15:30:18,484
QKSZ4P5UBS696338,fiat,37797.51,13/9/2024,15:54:37,484
4EBF9J3MJC327912,crypto,38246.52,13/9/2024,16:38:00,484
G6FQDTKEYT620475,fiat,88621.48,13/9/2024,16:39:44,484
EGVGCAEDP1866414,fiat,72377.04,13/9/2024,16:50:40,484
CPZOMKYQRI396622,crypto,31327.26,13/9/2024,16:54:42,484
S1BOZQRPJ8479992,crypto,9810.14,13/9/2024,18:15:41,484
QWZZ758ULJ170988,fiat,83550.51,13/9/2024,18:31:17,484
QZQIPQTQJC781855,crypto,54730.55,13/9/2024,18:32:26,484
ADOPT2ACIE700970,fiat,47895.6,13/9/2024,18:40:43,484
M4QCJ9EI1N676415,fiat,56079.97,13/9/2024,18:43:01,484
B0GCTCUXBJ444516,fiat,28552.85,13/9/2024,19:13:05,484
YUJQ3U9O1J666302,fiat,85020.31,13/9/2024,19:56:14,484
JWLXUTFIZZ964988,crypto,32493.57,13/9/2024,20:03:30,484
4LSVNFCV47809572,crypto,41806.32,13/9/2024,20:35:00,484
3T36WKZLBY096991,crypto,60979.85,13/9/2024,20:36:36,484
TRGLGZS3PR978977,crypto,36101.68,13/9/2024,21:05:48,484
R6A98ZW41C393390,fiat,67763.49,13/9/2024,21:23:46,484
AXF29R2YO1313972,crypto,51990.77,13/9/2024,22:09:31,484
2P4XHSI0PX875144,crypto,67338.95,13/9/2024,22:11:50,484
QULDLGQQJ2966309,crypto,79802.04,21/9/2024,10:10:04,484
74MWEBSDXI446295,fiat,47732.52,15/10/2024,16:34:31,484
K9EQ6TGDWT058819,crypto,48372.45,5/11/2024,11:59:56,484
97RYBS9XHU285637,crypto,32181.96,21/11/2024,17:57:26,484
07SVARKBHQ458643,crypto,37596.39,15/12/2024,18:47:00,484
RH9KODQWRF994270,crypto,31149.19,31/12/2024,9:14:42,484
BLCBN62795955623,crypto,75122.82,5/1/2025,15:05:10,484
TPS52W9K0K534306,crypto,89749.03,19/1/2025,4:55:21,484
MMTEN0Z9RO897207,fiat,44098.63,24/1/2025,6:40:20,484
YRW6NVPVV6301164,fiat,45442.62,26/2/2025,21:14:40,484
M3EY4S7AF5860263,crypto,88912.2,22/3/2025,20:41:01,484
JKXUUN4QB9506003,crypto,45268.82,7/4/2025,17:52:03,484
394FHYOIJ2742691,fiat,57727.22,1/5/2025,7:28:38,484
ROX2KDLKDZ943204,crypto,35774.74,29/5/2025,1:08:30,484
V0AZBBYBCO646733,fiat,2477.94,18/1/2020,16:56:20,485
ZBMRET8JUM782529,crypto,26564.28,19/1/2020,5:28:46,485
9TO7XSLGE0425358,fiat,22163.44,7/2/2020,13:29:11,485
1OSER299E5275709,fiat,8271.4,19/2/2020,6:20:39,485
OTGTZV7OEG590349,crypto,20711.68,2/6/2020,13:02:24,485
5Q215YT4P7131139,crypto,12828.53,15/6/2020,18:48:22,485
HDRL1BUCJ6993528,fiat,23231.01,24/6/2020,13:33:41,485
JZ95E0MHEG820973,fiat,16517.84,29/7/2020,7:42:22,485
TELGOU2BCK508413,crypto,40252.59,11/8/2020,18:26:50,485
5UT7O0CL51657218,fiat,19366.41,23/8/2020,12:23:30,485
MRGRKUSQN6947594,crypto,42594.95,30/8/2020,16:48:29,485
2WU02NFLZ8083744,fiat,20659.26,15/10/2020,5:05:00,485
K4K4AP0C4A357378,crypto,38630.88,23/10/2020,1:53:57,485
EGZTJKSK7Q601430,fiat,4658.37,23/10/2020,3:59:13,485
B5WRI7SQR4427098,crypto,52076.98,3/11/2020,23:06:15,485
9RZCH4WUP9258882,fiat,6665.29,24/11/2020,6:09:37,485
G1UICICK58503390,fiat,44800.14,5/12/2020,20:19:45,485
TAUZW8BJMJ925135,crypto,13608.52,26/12/2020,0:58:45,485
DW0YS7RN7H864998,crypto,33515.66,6/1/2021,22:30:58,485
HTQPVIN3RT381683,crypto,27949.41,15/1/2021,15:25:08,485
MTV26OZ88V725753,fiat,35859.49,22/2/2021,20:57:52,485
MCSXTBIVJA909279,fiat,25510.69,13/3/2021,13:02:11,485
7WE94MB28R195314,crypto,42671.96,25/3/2021,9:35:34,485
OA22BV0CGX263017,fiat,570.88,31/3/2021,13:01:35,485
J6I24PCQHX576603,crypto,48831.95,1/4/2021,9:59:46,485
P4SR9H7UZ3986836,fiat,5560.76,6/4/2021,2:56:12,485
8CZL1KZGFM606085,fiat,37391.58,25/4/2021,20:40:46,485
H8FXLJBM50659636,crypto,36728.75,27/4/2021,4:41:04,485
RA9YFSXFAI310183,crypto,55142.35,8/6/2021,23:23:10,485
T0O3IKXO3U798013,crypto,37348.23,21/6/2021,17:22:26,485
GGKAJC30PS107122,crypto,32290.61,4/7/2021,22:23:54,485
5VH1TEYVLW914962,fiat,441.32,13/7/2021,19:07:04,485
6CE93LYS0C747463,fiat,46162.58,27/7/2021,7:00:38,485
LSXKV4ZFT4630804,crypto,20910.14,27/8/2021,21:03:22,485
QQ1K6MEY6K714672,fiat,48843.44,11/9/2021,21:28:10,485
4U8AFW0R3M327104,crypto,46215.61,27/9/2021,0:40:33,485
CUUP85WQS1050248,fiat,25638.37,29/9/2021,6:48:54,485
9LQLPSLFBS553815,crypto,53161.96,22/10/2021,17:22:20,485
RB8BVY0IHL714298,fiat,42159.03,8/11/2021,12:41:34,485
CNFFO8P50Q315963,crypto,24634.62,28/11/2021,3:12:01,485
AYT4MNH7O5386979,fiat,28069.74,11/12/2021,5:10:57,485
Z88QQFUS7H202094,crypto,23632.91,15/12/2021,1:54:04,485
PT6AOR71H0691214,crypto,19708.14,22/1/2022,12:20:20,485
0G8FVG44N6661775,crypto,59015.63,14/2/2022,20:07:59,485
VRS2WE6M3E289119,fiat,25893.3,5/3/2022,17:21:51,485
RV1R5EREFZ887646,fiat,4704.95,9/3/2022,13:39:22,485
ATLEXT2TK1815906,crypto,23271.88,16/3/2022,3:06:23,485
VPHUON9C0Z525829,crypto,1504.95,17/3/2022,14:40:45,485
UXSD39R3WP352449,fiat,26944.48,1/4/2022,15:52:10,485
78EMSQUIS3043008,crypto,16438.26,8/4/2022,6:21:00,485
JKBJRAXA07107245,fiat,17029.26,22/5/2022,17:45:47,485
9RJSWNNUL0118859,crypto,23822.21,30/5/2022,4:54:49,485
47I2LPDDEF392790,fiat,13441.26,2/6/2022,4:04:30,485
WP4NNRWIK8915440,crypto,49519.06,3/6/2022,16:22:38,485
QWI2WGSZUE514608,fiat,13122.39,7/6/2022,12:01:33,485
PHPJO9YTV0841938,crypto,28462.09,9/6/2022,2:42:41,485
WO4W9XQGTU146182,fiat,11478.43,11/6/2022,7:13:22,485
TQV1WZ65E7684662,fiat,618.84,24/6/2022,19:51:07,485
XIERJWTTAI211575,fiat,8298.29,19/7/2022,7:08:50,485
HND6D5TDKS832834,fiat,38476.33,21/8/2022,20:16:06,485
IB2AYMEYEC626340,fiat,35928.38,29/8/2022,22:15:31,485
8ZB44NI25H134485,crypto,56305.33,17/9/2022,15:06:12,485
0EOSCKUPBF308784,fiat,34002.73,25/10/2022,4:31:46,485
4BP6TIETF4227257,crypto,55284.2,29/10/2022,2:33:10,485
1KS6P0GSC9863813,crypto,59131.6,8/11/2022,0:14:27,485
O88X9QRQNC984828,crypto,43559.97,9/12/2022,6:07:30,485
3E55AERJ56642765,crypto,46103.6,25/12/2022,7:07:39,485
TGHNYD0Y5G663155,crypto,58208.32,9/1/2023,7:53:51,485
OUC62H3EK3794338,fiat,41430.69,14/1/2023,17:24:28,485
PXQX0BCEIQ175927,fiat,22105.77,22/1/2023,3:57:03,485
LNZI0WFNNR014633,crypto,5556.48,3/2/2023,15:18:03,485
E2W0C2OXX9163815,crypto,16686.59,1/3/2023,16:23:44,485
NK4YXBD4DD837083,fiat,7635.02,3/3/2023,12:51:03,485
FE1DXJI4PH744312,crypto,54865.68,22/3/2023,7:10:27,485
OB09JN0EQF702649,crypto,49321.81,28/3/2023,22:29:29,485
7YGENP4JG3234151,fiat,56949.55,15/4/2023,14:37:42,485
4W4QOL93YC291067,crypto,44738.73,15/5/2023,20:50:18,485
9VI342Q2NP712177,fiat,4016.12,16/5/2023,12:13:01,485
SD4T3NM9ZS007876,crypto,45394.5,7/6/2023,22:06:07,485
J7VFLU04G9529770,crypto,32358.02,14/6/2023,3:43:23,485
Q4FZHI6TYT944485,crypto,57297.73,18/6/2023,12:20:19,485
ZRJXM3QFTH870101,crypto,36484.09,22/6/2023,4:43:54,485
R22PTYCYGV937319,crypto,52455.33,23/6/2023,5:11:53,485
4XZVIHD66C960450,crypto,23947.74,14/7/2023,9:24:27,485
64GIJL88J0798785,fiat,23043.5,15/7/2023,17:10:27,485
SL91AL7SGL422755,crypto,41951.93,18/7/2023,4:33:12,485
CDR3USMQHF165546,fiat,59816.88,29/8/2023,5:49:57,485
OPVPU3458G667287,fiat,52730.96,5/9/2023,8:28:47,485
H56DK7JRK6348776,fiat,5300.93,4/10/2023,11:33:28,485
A483AXZW6F869725,crypto,32699.98,15/10/2023,11:05:37,485
DMFXKMP1G6474593,crypto,25940.17,27/10/2023,23:11:59,485
7A9Q3ZM5F7762338,crypto,51499.88,4/12/2023,3:37:36,485
BDU8IOBECC485320,crypto,33893.16,22/12/2023,0:07:38,485
0TJVAR7PC2854117,crypto,57514.38,2/1/2024,8:52:39,485
W9J27R8ZY2746927,crypto,8315.76,4/1/2024,22:43:51,485
BV4LRNWD2K834151,crypto,49804.59,12/2/2024,2:22:33,485
JVBQTD4XAK728122,crypto,8647.91,8/3/2024,8:45:35,485
STVBZTUJB8473313,crypto,38056.81,28/3/2024,4:52:49,485
6VELU4TCNE582726,crypto,47289.22,26/4/2024,14:29:18,485
OI43PXR8JY905039,fiat,1330.63,21/6/2024,21:32:32,485
S7B0EC0Z8Z110499,fiat,19950.09,5/9/2024,17:55:50,485
XMRWNHXEHH873865,fiat,11673.3,11/9/2024,8:12:23,485
VQ1HJF04EN766405,fiat,19764.69,18/10/2024,10:00:20,485
DTHRYQCLCT824567,crypto,11431.18,6/11/2024,4:58:50,485
7MZPT7516X141027,crypto,50459.2,8/1/2025,9:36:36,485
PY5DYZIBXM672769,fiat,47951.93,9/1/2025,6:23:10,485
USUKLJH238783284,fiat,50708.09,4/2/2025,19:19:44,485
CN9IN1JSIQ414458,fiat,52364.94,23/3/2025,16:36:49,485
ACJLV2SZ31712937,fiat,1276.33,26/3/2025,12:15:52,485
I8S3HEJWMR059941,crypto,48205.36,16/4/2025,2:28:58,485
UD19P8D6HJ856382,crypto,25335.72,16/6/2025,12:42:45,485
MBICRF4WZC253319,crypto,28901.34,21/6/2025,6:18:13,485
LXYWLR0DLT921963,crypto,84458.4,24/2/2023,1:15:47,486
O7B45UT14H671315,crypto,16378.97,24/2/2023,3:08:16,486
A8E7TOT1X4850311,crypto,121015.33,24/2/2023,3:15:07,486
BK50PH5YYW345982,crypto,4805.48,24/2/2023,3:42:10,486
PE7MGKL3GL791809,crypto,38183.07,24/2/2023,3:58:53,486
HQEGDB6JWR060650,fiat,98942.08,24/2/2023,4:33:06,486
9CN4JIQF1U752292,crypto,173569.57,24/2/2023,5:50:00,486
4J6NX6ZR47398726,crypto,118883.18,24/2/2023,6:16:55,486
F5M67DDWCW843235,fiat,28870.34,24/2/2023,6:22:17,486
3OQ1DAM4SD701709,fiat,188251.62,24/2/2023,6:36:43,486
ZFNLNHGC94273488,crypto,108750.89,24/2/2023,6:41:47,486
142PKWZWCJ561050,crypto,192304.18,24/2/2023,6:57:40,486
91D11G649T164136,fiat,155842.38,24/2/2023,8:30:45,486
LFA1Z9PQRT486143,fiat,57200.76,24/2/2023,8:50:02,486
ENHT2KRP3W060249,crypto,143997.25,24/2/2023,9:01:15,486
QGBU3TTHMM195643,crypto,35820.98,24/2/2023,9:25:53,486
UOWUJPXQCA912048,crypto,23531.53,24/2/2023,10:59:42,486
PWA8GFE61P212539,crypto,4176.38,24/2/2023,11:14:10,486
8M3655M3VE805985,crypto,128518.11,24/2/2023,11:15:33,486
SC0KSQURA3502499,crypto,141255.89,24/2/2023,11:42:05,486
I9UHBORZVX994914,crypto,81769.81,24/2/2023,12:39:26,486
KPZTR5E438042521,crypto,29950.91,24/2/2023,12:47:42,486
0G7HUCST3I175813,crypto,151477.4,24/2/2023,13:05:11,486
UUFHFSI9GC593969,fiat,5151.57,24/2/2023,13:09:24,486
JEFIZBP0YY817677,fiat,3655.15,24/2/2023,13:26:04,486
1KFGMDR7LD880666,fiat,42479.96,24/2/2023,13:57:05,486
G3O7MTU9IY552785,crypto,93865.75,24/2/2023,14:03:09,486
YMYM26A6FL543317,fiat,36130.19,24/2/2023,14:18:54,486
BWA261VUSY377309,fiat,15674.96,24/2/2023,15:06:04,486
V8HITEQAFR122582,fiat,116912.75,24/2/2023,15:26:00,486
1U2PQENUVZ096094,fiat,124350.2,24/2/2023,15:33:58,486
PDVPAZET4P542985,fiat,166964.15,24/2/2023,16:39:28,486
VN5ABK7VN3298642,fiat,114931.2,24/2/2023,18:12:54,486
C5L23PTDFX835357,crypto,107008.34,24/2/2023,18:29:49,486
9K7KMRR1KB271003,fiat,17917.9,24/2/2023,19:33:21,486
MYLQDFO0CQ389916,fiat,161824.44,24/2/2023,19:40:47,486
CXY4VSOJWW475970,fiat,10723.18,24/2/2023,19:57:41,486
17NJ9IQUY7330787,fiat,139492.87,24/2/2023,20:01:43,486
L17NMLERA0273728,crypto,77670.71,24/2/2023,20:17:42,486
2RI40WZGHJ224644,fiat,146964.55,24/2/2023,21:08:30,486
Q9FKG3FSUQ162851,crypto,69142.2,24/2/2023,21:27:41,486
H488WBWAYG109771,crypto,185377.98,24/2/2023,21:35:13,486
YKC9C01PC0026188,fiat,138017.42,24/2/2023,22:18:19,486
QNG79B2XHG981493,fiat,173094.17,24/2/2023,23:37:42,486
DBX1NDLBF2849980,crypto,129418.64,25/2/2023,0:21:43,486
D8MKE1MDF0925824,fiat,76782.6,25/2/2023,0:32:01,486
ANTVBXXKG4903563,crypto,97538.64,25/2/2023,0:43:31,486
WQP5D8JHXQ682943,crypto,113451.77,25/2/2023,1:34:53,486
4651BQL3OE886617,crypto,160343.02,25/2/2023,1:51:37,486
9PUEM8Q11Y361793,crypto,78160.33,25/2/2023,2:01:49,486
G7SVH18X79868317,crypto,109013.98,25/2/2023,2:28:25,486
M9HRGXKVQV202345,crypto,177425.74,25/2/2023,3:06:33,486
54DT0V1PRC884367,crypto,19270.49,25/2/2023,3:32:32,486
DY4MYIZMOV792532,fiat,112853.97,25/2/2023,4:27:45,486
94FQ49CJKU927165,crypto,10514.38,25/2/2023,4:29:11,486
WO70E2YXOL523340,crypto,165355,25/2/2023,4:29:58,486
H0MEGM97MT034546,crypto,187181.05,25/2/2023,4:36:18,486
OJ0RZTJV91307811,fiat,34896.66,21/3/2023,13:01:02,486
0SFCW2YBU8288324,crypto,171855.47,2/4/2023,10:46:02,486
596RMWTEMZ800132,fiat,44368.65,8/4/2023,2:14:40,486
M9CX88HDPE052027,fiat,48443.83,13/4/2023,11:02:57,486
QWU1441V4H061478,crypto,91601.25,15/6/2023,5:49:28,486
FHJBX4KUV3384132,crypto,13218.81,1/7/2023,16:55:49,486
QCNGQ0F7MO857786,fiat,178048.38,5/8/2023,9:46:37,486
59R3ZSLV0N969937,crypto,111584.52,25/8/2023,23:38:33,486
JJZNHGAV4C588955,fiat,56725.15,31/8/2023,21:13:01,486
6FKOWS4N6Z219459,fiat,99616.05,11/9/2023,9:54:44,486
GOY2HKRYAA919512,fiat,162365.84,29/9/2023,5:37:10,486
O04O5JF7R4116178,fiat,34997.08,6/10/2023,17:25:14,486
443Y62854Q603836,fiat,44791.74,26/11/2023,3:28:53,486
INHS0OFQOY520924,crypto,149849.17,28/11/2023,11:12:51,486
KSQ9MNIWOF751239,crypto,28636.12,14/12/2023,14:37:18,486
CZMD7E13QQ374075,crypto,83601.85,21/12/2023,3:11:44,486
SGCF90CIGL687079,fiat,180110.28,1/3/2024,12:16:16,486
BH7R2CMD2H466575,fiat,67893.7,20/4/2024,21:43:22,486
W6Z5FT43MU426916,fiat,89056.88,29/4/2024,0:26:47,486
N8XIS4LMT4486661,crypto,35283.29,5/5/2024,10:29:27,486
ZOWW5NYDN4427048,crypto,96483.84,6/5/2024,12:18:25,486
L9JNXNCRX2766008,crypto,8424,12/5/2024,18:04:00,486
Z12ZLQ1JWK278296,crypto,160321.95,15/6/2024,20:34:18,486
BAMJP4JNI2891896,crypto,127672.87,12/7/2024,17:26:52,486
0WXGIKY6YI753523,crypto,24762.16,27/7/2024,13:27:43,486
TXEP9WJQUP228342,fiat,13093.61,30/7/2024,3:56:14,486
1V5FIUPUYX923633,fiat,179057.42,22/8/2024,10:46:41,486
BLJDH79DTN507091,crypto,184580.1,5/9/2024,9:05:46,486
UJETUBDIAN959183,fiat,167856.5,16/9/2024,2:53:34,486
D3OVPCA22U737031,fiat,57229.35,13/11/2024,2:06:27,486
FLFD2HSU7W923344,crypto,138862.55,13/11/2024,8:43:23,486
L3BP59ETLG264001,crypto,111994.94,6/12/2024,8:52:09,486
6VVF61K7R5338537,crypto,193673.84,29/12/2024,20:22:39,486
XXSOWSX76V596986,crypto,153091.79,13/1/2025,5:10:39,486
IPUAQ5OIRY488268,fiat,120241.36,16/1/2025,2:22:01,486
